5.60E+00,2.69E+01,5.51E+00,2.70E+01,5.46E+00,2.87E+01,5.44E+00,2.79E+01,5.60E+00,2.25E+01,9.48E-02
5.81E+00,2.34E+01,5.60E+00,2.69E+01,5.51E+00,2.70E+01,5.46E+00,2.87E+01,5.44E+00,2.79E+01,5.76E-02
5.73E+00,2.47E+01,5.81E+00,2.34E+01,5.60E+00,2.69E+01,5.51E+00,2.70E+01,5.46E+00,2.87E+01,7.21E-02
5.54E+00,3.14E+01,5.73E+00,2.47E+01,5.81E+00,2.34E+01,5.60E+00,2.69E+01,5.51E+00,2.70E+01,8.10E-02
6.03E+00,2.33E+01,5.54E+00,3.14E+01,5.73E+00,2.47E+01,5.81E+00,2.34E+01,5.60E+00,2.69E+01,5.50E-02
5.57E+00,2.95E+01,6.03E+00,2.33E+01,5.54E+00,3.14E+01,5.73E+00,2.47E+01,5.81E+00,2.34E+01,6.24E-02
5.57E+00,2.62E+01,5.57E+00,2.95E+01,6.03E+00,2.33E+01,5.54E+00,3.14E+01,5.73E+00,2.47E+01,5.60E-02
5.85E+00,2.23E+01,5.57E+00,2.62E+01,5.57E+00,2.95E+01,6.03E+00,2.33E+01,5.54E+00,3.14E+01,3.98E-02
5.77E+00,2.29E+01,5.85E+00,2.23E+01,5.57E+00,2.62E+01,5.57E+00,2.95E+01,6.03E+00,2.33E+01,2.91E-02
5.81E+00,2.14E+01,5.77E+00,2.29E+01,5.85E+00,2.23E+01,5.57E+00,2.62E+01,5.57E+00,2.95E+01,7.96E-02
5.03E+00,6.30E+01,5.81E+00,2.14E+01,5.77E+00,2.29E+01,5.85E+00,2.23E+01,5.57E+00,2.62E+01,5.63E-02
5.46E+00,2.57E+01,5.03E+00,6.30E+01,5.81E+00,2.14E+01,5.77E+00,2.29E+01,5.85E+00,2.23E+01,4.60E-02
5.51E+00,2.63E+01,5.46E+00,2.57E+01,5.03E+00,6.30E+01,5.81E+00,2.14E+01,5.77E+00,2.29E+01,6.29E-02
5.51E+00,2.63E+01,5.51E+00,2.63E+01,5.46E+00,2.57E+01,5.03E+00,6.30E+01,5.81E+00,2.14E+01,6.85E-02
5.46E+00,2.79E+01,5.51E+00,2.63E+01,5.51E+00,2.63E+01,5.46E+00,2.57E+01,5.03E+00,6.30E+01,3.18E-02
5.57E+00,2.55E+01,5.46E+00,2.79E+01,5.51E+00,2.63E+01,5.51E+00,2.63E+01,5.46E+00,2.57E+01,1.39E-01
5.46E+00,2.71E+01,5.57E+00,2.55E+01,5.46E+00,2.79E+01,5.51E+00,2.63E+01,5.51E+00,2.63E+01,1.21E-01
5.25E+00,3.32E+01,5.46E+00,2.71E+01,5.57E+00,2.55E+01,5.46E+00,2.79E+01,5.51E+00,2.63E+01,1.16E-01
5.27E+00,2.46E+01,5.25E+00,3.32E+01,5.46E+00,2.71E+01,5.57E+00,2.55E+01,5.46E+00,2.79E+01,9.67E-02
5.08E+00,3.38E+01,5.27E+00,2.46E+01,5.25E+00,3.32E+01,5.46E+00,2.71E+01,5.57E+00,2.55E+01,8.74E-02
5.25E+00,2.40E+01,5.08E+00,3.38E+01,5.27E+00,2.46E+01,5.25E+00,3.32E+01,5.46E+00,2.71E+01,5.01E-02
