6.20E+00,4.40E+01,6.20E+00,4.40E+01,6.20E+00,4.40E+01,6.20E+00,4.40E+01,6.20E+00,4.40E+01
6.20E+00,4.51E+01,6.20E+00,4.51E+01,6.20E+00,4.51E+01,6.20E+00,4.51E+01,6.20E+00,4.51E+01
6.20E+00,4.61E+01,6.20E+00,4.61E+01,6.20E+00,4.61E+01,6.20E+00,4.61E+01,6.20E+00,4.61E+01
6.20E+00,4.72E+01,6.20E+00,4.72E+01,6.20E+00,4.72E+01,6.20E+00,4.72E+01,6.20E+00,4.72E+01
6.20E+00,4.82E+01,6.20E+00,4.82E+01,6.20E+00,4.82E+01,6.20E+00,4.82E+01,6.20E+00,4.82E+01
6.20E+00,4.93E+01,6.20E+00,4.93E+01,6.20E+00,4.93E+01,6.20E+00,4.93E+01,6.20E+00,4.93E+01
6.20E+00,5.04E+01,6.20E+00,5.04E+01,6.20E+00,5.04E+01,6.20E+00,5.04E+01,6.20E+00,5.04E+01
6.20E+00,5.14E+01,6.20E+00,5.14E+01,6.20E+00,5.14E+01,6.20E+00,5.14E+01,6.20E+00,5.14E+01
6.20E+00,5.25E+01,6.20E+00,5.25E+01,6.20E+00,5.25E+01,6.20E+00,5.25E+01,6.20E+00,5.25E+01
6.20E+00,5.35E+01,6.20E+00,5.35E+01,6.20E+00,5.35E+01,6.20E+00,5.35E+01,6.20E+00,5.35E+01
6.20E+00,5.46E+01,6.20E+00,5.46E+01,6.20E+00,5.46E+01,6.20E+00,5.46E+01,6.20E+00,5.46E+01
6.20E+00,5.56E+01,6.20E+00,5.56E+01,6.20E+00,5.56E+01,6.20E+00,5.56E+01,6.20E+00,5.56E+01
6.20E+00,5.67E+01,6.20E+00,5.67E+01,6.20E+00,5.67E+01,6.20E+00,5.67E+01,6.20E+00,5.67E+01
6.20E+00,5.78E+01,6.20E+00,5.78E+01,6.20E+00,5.78E+01,6.20E+00,5.78E+01,6.20E+00,5.78E+01
6.20E+00,5.88E+01,6.20E+00,5.88E+01,6.20E+00,5.88E+01,6.20E+00,5.88E+01,6.20E+00,5.88E+01
6.20E+00,5.99E+01,6.20E+00,5.99E+01,6.20E+00,5.99E+01,6.20E+00,5.99E+01,6.20E+00,5.99E+01
6.20E+00,6.09E+01,6.20E+00,6.09E+01,6.20E+00,6.09E+01,6.20E+00,6.09E+01,6.20E+00,6.09E+01
6.20E+00,6.20E+01,6.20E+00,6.20E+01,6.20E+00,6.20E+01,6.20E+00,6.20E+01,6.20E+00,6.20E+01
6.20E+00,6.31E+01,6.20E+00,6.31E+01,6.20E+00,6.31E+01,6.20E+00,6.31E+01,6.20E+00,6.31E+01
6.20E+00,6.41E+01,6.20E+00,6.41E+01,6.20E+00,6.41E+01,6.20E+00,6.41E+01,6.20E+00,6.41E+01
6.20E+00,6.52E+01,6.20E+00,6.52E+01,6.20E+00,6.52E+01,6.20E+00,6.52E+01,6.20E+00,6.52E+01
6.20E+00,6.62E+01,6.20E+00,6.62E+01,6.20E+00,6.62E+01,6.20E+00,6.62E+01,6.20E+00,6.62E+01
6.20E+00,6.73E+01,6.20E+00,6.73E+01,6.20E+00,6.73E+01,6.20E+00,6.73E+01,6.20E+00,6.73E+01
6.20E+00,6.83E+01,6.20E+00,6.83E+01,6.20E+00,6.83E+01,6.20E+00,6.83E+01,6.20E+00,6.83E+01
6.20E+00,6.94E+01,6.20E+00,6.94E+01,6.20E+00,6.94E+01,6.20E+00,6.94E+01,6.20E+00,6.94E+01
6.38E+00,4.40E+01,6.38E+00,4.40E+01,6.38E+00,4.40E+01,6.38E+00,4.40E+01,6.38E+00,4.40E+01
