9.30E+00,2.69E+01,8.96E+00,2.70E+01,8.75E+00,2.87E+01,8.65E+00,2.79E+01,9.30E+00,2.25E+01,9.48E-02
1.02E+01,2.34E+01,9.30E+00,2.69E+01,8.96E+00,2.70E+01,8.75E+00,2.87E+01,8.65E+00,2.79E+01,5.76E-02
9.86E+00,2.47E+01,1.02E+01,2.34E+01,9.30E+00,2.69E+01,8.96E+00,2.70E+01,8.75E+00,2.87E+01,7.21E-02
9.07E+00,3.14E+01,9.86E+00,2.47E+01,1.02E+01,2.34E+01,9.30E+00,2.69E+01,8.96E+00,2.70E+01,8.10E-02
1.13E+01,2.33E+01,9.07E+00,3.14E+01,9.86E+00,2.47E+01,1.02E+01,2.34E+01,9.30E+00,2.69E+01,5.50E-02
9.18E+00,2.95E+01,1.13E+01,2.33E+01,9.07E+00,3.14E+01,9.86E+00,2.47E+01,1.02E+01,2.34E+01,6.24E-02
9.18E+00,2.62E+01,9.18E+00,2.95E+01,1.13E+01,2.33E+01,9.07E+00,3.14E+01,9.86E+00,2.47E+01,5.60E-02
1.04E+01,2.23E+01,9.18E+00,2.62E+01,9.18E+00,2.95E+01,1.13E+01,2.33E+01,9.07E+00,3.14E+01,3.98E-02
1.00E+01,2.29E+01,1.04E+01,2.23E+01,9.18E+00,2.62E+01,9.18E+00,2.95E+01,1.13E+01,2.33E+01,2.91E-02
1.02E+01,2.14E+01,1.00E+01,2.29E+01,1.04E+01,2.23E+01,9.18E+00,2.62E+01,9.18E+00,2.95E+01,7.96E-02
7.17E+00,6.30E+01,1.02E+01,2.14E+01,1.00E+01,2.29E+01,1.04E+01,2.23E+01,9.18E+00,2.62E+01,5.63E-02
8.75E+00,2.57E+01,7.17E+00,6.30E+01,1.02E+01,2.14E+01,1.00E+01,2.29E+01,1.04E+01,2.23E+01,4.60E-02
8.96E+00,2.63E+01,8.75E+00,2.57E+01,7.17E+00,6.30E+01,1.02E+01,2.14E+01,1.00E+01,2.29E+01,6.29E-02
8.96E+00,2.63E+01,8.96E+00,2.63E+01,8.75E+00,2.57E+01,7.17E+00,6.30E+01,1.02E+01,2.14E+01,6.85E-02
8.75E+00,2.79E+01,8.96E+00,2.63E+01,8.96E+00,2.63E+01,8.75E+00,2.57E+01,7.17E+00,6.30E+01,3.18E-02
9.18E+00,2.55E+01,8.75E+00,2.79E+01,8.96E+00,2.63E+01,8.96E+00,2.63E+01,8.75E+00,2.57E+01,1.39E-01
8.75E+00,2.71E+01,9.18E+00,2.55E+01,8.75E+00,2.79E+01,8.96E+00,2.63E+01,8.96E+00,2.63E+01,1.21E-01
7.93E+00,3.32E+01,8.75E+00,2.71E+01,9.18E+00,2.55E+01,8.75E+00,2.79E+01,8.96E+00,2.63E+01,1.16E-01
8.00E+00,2.46E+01,7.93E+00,3.32E+01,8.75E+00,2.71E+01,9.18E+00,2.55E+01,8.75E+00,2.79E+01,9.67E-02
7.32E+00,3.38E+01,8.00E+00,2.46E+01,7.93E+00,3.32E+01,8.75E+00,2.71E+01,9.18E+00,2.55E+01,8.74E-02
7.93E+00,2.40E+01,7.32E+00,3.38E+01,8.00E+00,2.46E+01,7.93E+00,3.32E+01,8.75E+00,2.71E+01,5.01E-02
8.56E+00,2.21E+01,7.93E+00,2.40E+01,7.32E+00,3.38E+01,8.00E+00,2.46E+01,7.93E+00,3.32E+01,3.22E-02
8.75E+00,2.32E+01,8.56E+00,2.21E+01,7.93E+00,2.40E+01,7.32E+00,3.38E+01,8.00E+00,2.46E+01,6.77E-02
8.96E+00,2.06E+01,8.75E+00,2.32E+01,8.56E+00,2.21E+01,7.93E+00,2.40E+01,7.32E+00,3.38E+01,4.07E-02
1.00E+01,1.85E+01,8.96E+00,2.06E+01,8.75E+00,2.32E+01,8.56E+00,2.21E+01,7.93E+00,2.40E+01,1.07E-01
